0,0
2.26757e-05,0
4.53515e-05,0
6.80272e-05,0
9.07029e-05,0
0.000113379,0
0.000136054,0
0.00015873,0
0.000181406,0
0.000204082,0
0.000226757,0
0.000249433,0
0.000272109,0
0.000294785,0
0.00031746,0
0.000340136,0
0.000362812,0
0.000385488,0
0.000408163,0
0.000430839,0
0.000453515,0
0.00047619,0
0.000498866,0
0.000521542,0
0.000544218,0
0.000566893,0
0.000589569,0
0.000612245,0
0.000634921,0
0.000657596,0
0.000680272,0
0.000702948,0
0.000725624,0
0.000748299,0
0.000770975,0
0.000793651,0
0.000816327,0
0.000839002,0
0.000861678,0
0.000884354,0
0.000907029,0
0.000929705,0
0.000952381,0
0.000975057,0
0.000997732,0
0.00102041,0
0.00104308,0
0.00106576,0
0.00108844,0
0.00111111,0
0.00113379,0
0.00115646,0
0.00117914,0
0.00120181,0
0.00122449,0
0.00124717,0
0.00126984,0
0.00129252,0
0.00131519,0
0.00133787,0
0.00136054,0
0.00138322,0
0.0014059,0
0.00142857,0
0.00145125,0
0.00147392,0
0.0014966,0
0.00151927,0
0.00154195,0
0.00156463,0
0.0015873,0
0.00160998,0
0.00163265,0
0.00165533,0
0.001678,0
0.00170068,0
0.00172336,0
0.00174603,0
0.00176871,0
0.00179138,0
0.00181406,0
0.00183673,0
0.00185941,0
0.00188209,0
0.00190476,0
0.00192744,0
0.00195011,0
0.00197279,0
0.00199546,0
0.00201814,0
0.00204082,0
0.00206349,0
0.00208617,0
0.00210884,0
0.00213152,0
0.00215419,0
0.00217687,0
0.00219955,0
0.00222222,0
0.0022449,0
0.00226757,0
0.00229025,0
0.00231293,0
0.0023356,0
0.00235828,0
0.00238095,0
0.00240363,0
0.0024263,0
0.00244898,0
0.00247166,0
0.00249433,0
0.00251701,0
0.00253968,0
0.00256236,0
0.00258503,0
0.00260771,0
0.00263039,0
0.00265306,0
0.00267574,0
0.00269841,0
0.00272109,0
0.00274376,0
0.00276644,0
0.00278912,0
0.00281179,0
0.00283447,0
0.00285714,0
0.00287982,0
0.00290249,0
0.00292517,0
0.00294785,0.0402265
0.00297052,0.0682128
0.0029932,0.095931
0.00301587,0.123272
0.00303855,0.150129
0.00306122,0.176397
0.0030839,0.201971
0.00310658,0.226752
0.00312925,0.250642
0.00315193,0.273547
0.0031746,0.295378
0.00319728,0.316048
0.00321995,0.335476
0.00324263,0.353587
0.00326531,0.370308
0.00328798,0.385575
0.00331066,0.399327
0.00333333,0.411509
0.00335601,0.422076
0.00337868,0.430984
0.00340136,0.438199
0.00342404,0.443692
0.00344671,0.447442
0.00346939,0.449435
0.00349206,0.449661
0.00351474,0.448121
0.00353742,0.444821
0.00356009,0.439773
0.00358277,0.432997
0.00360544,0.424521
0.00362812,0.414376
0.00365079,0.402603
0.00367347,0.389249
0.00369615,0.374366
0.00371882,0.358012
0.0037415,0.340251
0.00376417,0.321153
0.00378685,0.300794
0.00380952,0.279253
0.0038322,0.256615
0.00385488,0.232969
0.00387755,0.208408
0.00390023,0.183028
0.0039229,0.156928
0.00394558,0.130213
0.00396825,0.102985
0.00399093,0.0753534
0.00401361,0.0474254
0.00403628,0.0193112
0.00405896,-0.00887895
0.00408163,-0.0370342
0.00410431,-0.0650439
0.00412698,-0.0927982
0.00414966,-0.120188
0.00417234,-0.147105
0.00419501,-0.173445
0.00421769,-0.199103
0.00424036,-0.223979
0.00426304,-0.247975
0.00428571,-0.270997
0.00430839,-0.292954
0.00433107,-0.31376
0.00435374,-0.333333
0.00437642,-0.351597
0.00439909,-0.36848
0.00442177,-0.383915
0.00444444,-0.397842
0.00446712,-0.410206
0.0044898,-0.420958
0.00451247,-0.430056
0.00453515,-0.437465
0.00455782,-0.443155
0.0045805,-0.447104
0.00460317,-0.449297
0.00462585,-0.449725
0.00464853,-0.448385
0.0046712,-0.445284
0.00469388,-0.440434
0.00471655,-0.433854
0.00473923,-0.425569
0.0047619,-0.415612
0.00478458,-0.404022
0.00480726,-0.390845
0.00482993,-0.376132
0.00485261,-0.359942
0.00487528,-0.342338
0.00489796,-0.323389
0.00492063,-0.303169
0.00494331,-0.281758
0.00496599,-0.25924
0.00498866,-0.235704
0.00501134,-0.211242
0.00503401,-0.18595
0.00505669,-0.159927
0.00507936,-0.133276
0.00510204,-0.106102
0.00512472,-0.0785103
0.00514739,-0.0506105
0.00517007,-0.0225119
0.00519274,0.00567521
0.00521542,0.03384
0.0052381,0.0618718
0.00526077,0.0896606
0.00528345,0.117097
0.00530612,0.144074
0.0053288,0.170484
0.00535147,0.196225
0.00537415,0.221195
0.00539683,0.245295
0.0054195,0.268432
0.00544218,0.290515
0.00546485,0.311456
0.00548753,0.331174
0.0055102,0.34959
0.00553288,0.366633
0.00555556,0.382236
0.00557823,0.396337
0.00560091,0.408881
0.00562358,0.419819
0.00564626,0.429107
0.00566893,0.436709
0.00569161,0.442596
0.00571429,0.446744
0.00573696,0.449137
0.00575964,0.449765
0.00578231,0.448626
0.00580499,0.445725
0.00582766,0.441073
0.00585034,0.434688
0.00587302,0.426595
0.00589569,0.416826
0.00591837,0.40542
0.00594104,0.392421
0.00596372,0.37788
0.00598639,0.361854
0.00600907,0.344407
0.00603175,0.325607
0.00605442,0.305528
0.0060771,0.284248
0.00609977,0.261852
0.00612245,0.238427
0.00614512,0.214065
0.0061678,0.188863
0.00619048,0.162918
0.00621315,0.136333
0.00623583,0.109213
0.0062585,0.0816633
0.00628118,0.053793
0.00630385,0.0257114
0.00632653,-0.00247119
0.00634921,-0.0306441
0.00637188,-0.0586966
0.00639456,-0.0865185
0.00641723,-0.114001
0.00643991,-0.141035
0.00646259,-0.167515
0.00648526,-0.193337
0.00650794,-0.218399
0.00653061,-0.242603
0.00655329,-0.265855
0.00657596,-0.288062
0.00659864,-0.309137
0.00662132,-0.328997
0.00664399,-0.347565
0.00666667,-0.364768
0.00668934,-0.380538
0.00671202,-0.394812
0.00673469,-0.407536
0.00675737,-0.418658
0.00678005,-0.428136
0.00680272,-0.435931
0.0068254,-0.442014
0.00684807,-0.446361
0.00687075,-0.448954
0.00689342,-0.449783
0.0069161,-0.448845
0.00693878,-0.446143
0.00696145,-0.441689
0.00698413,-0.4355
0.0070068,-0.4276
0.00702948,-0.418019
0.00705215,-0.406797
0.00707483,-0.393976
0.00709751,-0.379608
0.00712018,-0.363748
0.00714286,-0.346459
0.00716553,-0.327809
0.00718821,-0.307872
0.00721088,-0.286724
0.00723356,-0.264451
0.00725624,-0.241138
0.00727891,-0.216878
0.00730159,-0.191766
0.00732426,-0.1659
0.00734694,-0.139383
0.00736961,-0.112318
0.00739229,-0.0848121
0.00741497,-0.0569728
0.00743764,-0.0289097
0.00746032,-0.000732965
0.00748299,0.0274466
0.00750567,0.0555184
0.00752834,0.083372
0.00755102,0.110898
0.0075737,0.137989
0.00759637,0.164537
0.00761905,0.190439
0.00764172,0.215592
0.0076644,0.239899
0.00768707,0.263263
0.00770975,0.285593
0.00773243,0.306801
0.0077551,0.326804
0.00777778,0.345523
0.00780045,0.362884
0.00782313,0.37882
0.00784581,0.393267
0.00786848,0.406169
0.00789116,0.417476
0.00791383,0.427143
0.00793651,0.435131
0.00795918,0.44141
0.00798186,0.445955
0.00800453,0.448748
0.00802721,0.449777
0.00804989,0.44904
0.00807256,0.446539
0.00809524,0.442283
0.00811791,0.43629
0.00814059,0.428583
0.00816326,0.419192
0.00818594,0.408154
0.00820862,0.395512
0.00823129,0.381317
0.00825397,0.365624
0.00827664,0.348494
0.00829932,0.329995
0.008322,0.3102
0.00834467,0.289186
0.00836735,0.267036
0.00839002,0.243837
0.0084127,0.219679
0.00843537,0.194659
0.00845805,0.168874
0.00848073,0.142426
0.0085034,0.115418
0.00852608,0.0879566
0.00854875,0.0601497
0.00857143,0.0321064
0.0085941,0.00393708
0.00861678,-0.0242478
0.00863946,-0.0523373
0.00866213,-0.0802213
0.00868481,-0.10779
0.00870748,-0.134935
0.00873016,-0.161551
0.00875283,-0.187532
0.00877551,-0.212775
0.00879819,-0.237183
0.00882086,-0.260659
0.00884354,-0.283111
0.00886621,-0.304451
0.00888889,-0.324595
0.00891156,-0.343463
0.00893424,-0.360982
0.00895692,-0.377083
0.00897959,-0.391702
0.00900227,-0.404783
0.00902494,-0.416273
0.00904762,-0.426128
0.00907029,-0.434309
0.00909297,-0.440784
0.00911565,-0.445526
0.00913832,-0.448519
0.009161,-0.449749
0.00918367,-0.449213
0.00920635,-0.446912
0.00922902,-0.442855
0.0092517,-0.437058
0.00927438,-0.429544
0.00929705,-0.420342
0.00931973,-0.409489
0.0093424,-0.397028
0.00936508,-0.383006
0.00938775,-0.36748
0.00941043,-0.35051
0.00943311,-0.332164
0.00945578,-0.312512
0.00947846,-0.291632
0.00950113,-0.269607
0.00952381,-0.246522
0.00954648,-0.222469
0.00956916,-0.197542
0.00959184,-0.171839
0.00961451,-0.145461
0.00963719,-0.118511
0.00965986,-0.0910962
0.00968254,-0.0633231
0.00970522,-0.0353012
0.00972789,-0.00714056
0.00975057,0.0210481
0.00977324,0.0491541
0.00979592,0.0770669
0.00981859,0.104677
0.00984127,0.131876
0.00986395,0.158557
0.00988662,0.184614
0.0099093,0.209947
0.00993197,0.234455
0.00995465,0.258041
0.00997732,0.280614
0.01,0.302085
0.0100227,0.322368
0.0100454,0.341385
0.010068,0.359061
0.0100907,0.375327
0.0101134,0.390118
0.0101361,0.403376
0.0101587,0.415049
0.0101814,0.425092
0.0102041,0.433465
0.0102268,0.440135
0.0102494,0.445075
0.0102721,0.448267
0.0102948,0.449698
0.0103175,0.449363
0.0103401,0.447262
0.0103628,0.443404
0.0103855,0.437803
0.0104082,0.430483
0.0104308,0.421472
0.0104535,0.410805
0.0104762,0.398523
0.0104989,0.384677
0.0105215,0.369319
0.0105442,0.352509
0.0105669,0.334316
0.0105896,0.314808
0.0106122,0.294064
0.0106349,0.272165
0.0106576,0.249196
0.0106803,0.225249
0.0107029,0.200416
0.0107256,0.174796
0.0107483,0.148489
0.010771,0.121599
0.0107937,0.0942316
0.0108163,0.0664937
0.010839,0.0384945
